R1,init,t3,t2,weekly,gaussian,t1,t4,t5,t6,R2,R3,smooth,delay_opt,timevar_est,timevar_sim,fixed,misdelay,filename,estimationDir,simulationDir,infection_file,re_file,infection_exists,re_exists,infection_size,re_size,ReRMSE,RelError,RootDiff,EmpCoverage,CIWidth,OneTrans,DTWdist,frac_normal,overall_normal,slopeError,maxInc,t3diff
3.5,100,36,20,0.25,0,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3.5_init_100_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3.5_init_100_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_100_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,321599,1194235,0.14939153438656844,-0.0013119696191348426,1,0.09333333333333334,0.02843284180549377,0.9594594594594594,0.03769810874192872,0.8266666666666667,FALSE,0.28384463611571076,52050,16
2.5,1000,36,20,0.25,0,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_1000_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_1000_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_1000_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,326222,1211923,0.12610364992782258,-0.011754060512437837,1,0.10526315789473684,0.03213928939685595,0.96,0.03580894998863494,0.9605263157894737,FALSE,0.2792995320372144,40270,16
3,1000,36,20,0.25,0,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3_init_1000_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3_init_1000_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3_init_1000_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,326865,1211912,0.14691370039207033,-0.004723175131380631,1,0.10526315789473684,0.016313741703424145,0.9864864864864865,0.047859827599596234,0.9078947368421053,FALSE,0.32110779464635764,156050,16
3.5,1000,36,20,0.25,0,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_3.5_init_1000_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_3.5_init_1000_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_3.5_init_1000_week_0.25_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,325928,1211619,0.16532284316972287,-5.112358570177454e-4,1,0.013157894736842105,0.008930608505854198,0.9733333333333334,0.056802195044274216,0.9605263157894737,FALSE,0.31586058233168435,521647,16
2.5,10,21,20,0.75,0,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,260713,909229,0.2765093045718688,-0.0422672508726545,2,0.7068965517241379,0.5406202634227786,1,0.07871359777712293,0.8793103448275862,FALSE,0.9000541870747824,142,1
3,10,21,20,0.75,0,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,258615,917459,0.3461167064411999,-0.040839477020985615,3,0.5172413793103449,0.33898050427255266,0.9512195121951219,0.10067130069160969,0.9310344827586207,FALSE,0.9145876535985645,387,1
3.5,10,21,20,0.75,0,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,257206,912864,0.3864143519993746,-0.04339264409682089,3,0.4576271186440678,0.2366662178237613,0.9183673469387755,0.11607569331125939,1,FALSE,0.9225007357244325,865,1
2.5,100,21,20,0.75,0,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,266692,965746,0.26447660089022074,-0.039507815201492776,2,0.4098360655737705,0.1772535243151685,0.9622641509433962,0.08848767945521989,0.9508196721311475,FALSE,0.8995523961128015,1453,1
3,100,21,20,0.75,0,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,264149,956518,0.33553553490601373,-0.044912647427967516,3,0.23333333333333334,0.11068935980004813,0.9464285714285714,0.10473705688412147,1,FALSE,0.910850983536474,3777,1
3.5,100,21,20,0.75,0,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,263795,955156,0.3804103692214116,-0.04253615209881672,3,0.16666666666666666,0.07455347023467451,0.9298245614035088,0.11697671342433925,0.7833333333333333,FALSE,0.9152551522578717,8622,1
2.5,1000,21,20,0.75,0,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_2.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_2.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_2.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,270815,982186,0.26389268519254033,-0.04533544250673606,2,0.11290322580645161,0.05582037657170391,0.9344262295081968,0.0855317821975124,0.5483870967741935,FALSE,0.8934575228118233,14629,1
3,1000,21,20,0.75,0,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,270617,983383,0.28388783872528317,-0.04217703498950641,2,0.14516129032258066,0.0358249129247189,0.9508196721311475,0.0896059015120472,0.4838709677419355,FALSE,0.8960764326581316,37766,1
3.5,1000,21,20,0.75,0,0,31,51,71,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_21_R_3.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_21_R_3.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_21_R_3.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,270566,982825,0.32241152405338297,-0.04219136170596334,3,0.0967741935483871,0.024375986551117723,0.9193548387096774,0.09859513365700359,0.3709677419354839,FALSE,0.906175911428827,86411,1
2.5,10,26,20,0.75,0,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,275431,982093,0.198840115003299,-0.024655532510721626,1,0.6935483870967742,0.4471725398532109,1,0.03708488705848856,1,FALSE,0.6262815815712653,172,6
3,10,26,20,0.75,0,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,267519,957275,0.23561300148224643,-0.022293490268937417,2,0.5573770491803278,0.2657742212034464,0.9803921568627451,0.050403834701918386,0.95,FALSE,0.638266490879669,525,6
3.5,10,26,20,0.75,0,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,277160,989946,0.26201043451973,-0.018920324240339462,2,0.4603174603174603,0.17104771157249055,0.9473684210526315,0.0500203202977626,0.746031746031746,FALSE,0.6474694318169557,1320,6
2.5,100,26,20,0.75,0,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,286192,1046070,0.19894372481223013,-0.03063329414203301,1,0.4090909090909091,0.14798197347131836,0.9672131147540983,0.04500506758192393,0.6666666666666666,FALSE,0.6286054700478256,1754,6
3,100,26,20,0.75,0,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,281830,1030928,0.234086503583228,-0.025363189562860967,2,0.24615384615384617,0.08805442497121252,0.9672131147540983,0.052899352396868944,0.5384615384615384,FALSE,0.6567359426274537,5122,6
3.5,100,26,20,0.75,0,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,279930,1020276,0.24612472159534465,-0.02031547884863012,2,0.1875,0.05530952344762885,0.9516129032258065,0.052016545506975216,0.921875,FALSE,0.6240341593376734,13161,6
2.5,1000,26,20,0.75,0,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_2.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_2.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_2.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,290244,1062873,0.2040890218385281,-0.030594366401889644,1,0.1791044776119403,0.04663710603789917,0.9692307692307692,0.050542561395042616,0.9253731343283582,FALSE,0.6357698378885657,17653,6
3,1000,26,20,0.75,0,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,287176,1052437,0.22717689951327633,-0.020747671009200976,2,0.07575757575757576,0.02759493777930777,0.9384615384615385,0.049021023058055335,0.6515151515151515,FALSE,0.6515993888750465,51209,6
3.5,1000,26,20,0.75,0,0,36,56,76,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_26_R_3.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_26_R_3.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_26_R_3.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,287737,1052265,0.2610972125410401,-0.014205386401014992,2,0.13636363636363635,0.01744655007363677,0.9393939393939394,0.04857071569724222,0.9545454545454546,FALSE,0.6671443925905972,131900,6
2.5,10,31,20,0.75,0,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,293727,1053246,0.15759002679749634,-0.015731581649107748,2,0.7014925373134329,0.3612812787590387,1,0.03355976142983878,0.9848484848484849,FALSE,0.45389093338937864,255,11
3,10,31,20,0.75,0,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,297963,1066654,0.18142064057230448,-0.016173924424404833,1,0.4782608695652174,0.20633499774376296,0.9838709677419355,0.03931825076848573,0.7352941176470589,FALSE,0.4645194175937352,907,11
3.5,10,31,20,0.75,0,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,293523,1061834,0.20388046483203248,-0.011302499714228628,2,0.3283582089552239,0.12094024321930952,0.9838709677419355,0.04241071278037608,0.7164179104477612,FALSE,0.44266851570304017,2586,11
2.5,100,31,20,0.75,0,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,305567,1125306,0.15650127148634377,-0.0223292083902718,2,0.4084507042253521,0.12296331236442581,0.9848484848484849,0.035937507618926924,0.971830985915493,FALSE,0.41454492187748293,2608,11
3,100,31,20,0.75,0,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,306611,1130880,0.15669861050400022,-0.014894106581772017,1,0.2676056338028169,0.0678438151745615,0.9710144927536232,0.03763484513174237,0.9295774647887324,FALSE,0.40102112855555405,8838,11
3.5,100,31,20,0.75,0,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_100_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,305696,1126709,0.17349655341597464,-0.0073286275303295675,2,0.2535211267605634,0.04002328205133798,0.9710144927536232,0.03762093083912789,0.971830985915493,FALSE,0.40695239460595306,25774,11
2.5,1000,31,20,0.75,0,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_2.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_2.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_2.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,306983,1132218,0.14774050729233748,-0.02091009083391075,1,0.14084507042253522,0.038330650564719626,0.9714285714285714,0.03766200451231823,0.8169014084507042,FALSE,0.3849525519844502,26257,11
3,1000,31,20,0.75,0,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,306644,1130401,0.15733030592761946,-0.014577937016721745,1,0.14084507042253522,0.021551649594648836,0.9577464788732394,0.03391306241458817,0.8450704225352113,FALSE,0.39712387618237277,88363,11
3.5,1000,31,20,0.75,0,0,41,61,81,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_31_R_3.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_31_R_3.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_31_R_3.5_init_1000_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,307105,1131949,0.17456941821604338,-0.007505494560513621,2,0.07042253521126761,0.012732000009131772,0.9577464788732394,0.03828537184102854,0.9014084507042254,FALSE,0.4041613718803375,258317,11
2.5,10,36,20,0.75,0,0,46,66,86,0.5,1.2,smooth,confirmed,FALSE,FALSE,FALSE,0,t_20_36_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/estimated/smooth/confirmed,/Users/jana/Documents/PhD/covid/Re_project/paper_sim/simulated/confirmed,/infection_t_20_36_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,/Re_t_20_36_R_2.5_init_10_week_0.75_norm_0_timevar_FALSE_FALSE_fixed_FALSE_misdelay_0.csv,TRUE,TRUE,313622,1135153,0.11320550355517013,-0.006010606499426742,1,0.5416666666666666,0.3041652344594053,1,0.027164964223259893,0.9583333333333334,FALSE,0.3139607524708428,392,16
